동별,연령별,시점,남자,여자
논현2동,25~29세,2020. 3/4,21,31
논현2동,25~29세,2022. 3/4,17,46
논현2동,25~29세,2023. 3/4,25,56
논현2동,30~34세,2020. 3/4,19,16
논현2동,30~34세,2022. 3/4,19,33
논현2동,30~34세,2023. 3/4,22,33
논현2동,35~39세,2020. 3/4,20,19
논현2동,35~39세,2022. 3/4,25,14
논현2동,35~39세,2023. 3/4,26,14
논현2동,40~44세,2020. 3/4,16,11
논현2동,40~44세,2022. 3/4,21,13
논현2동,40~44세,2023. 3/4,25,11
논현2동,45~49세,2020. 3/4,7,8
논현2동,45~49세,2022. 3/4,12,8
논현2동,45~49세,2023. 3/4,14,8
논현2동,50~54세,2020. 3/4,7,6
논현2동,50~54세,2022. 3/4,6,5
논현2동,50~54세,2023. 3/4,5,6
논현2동,55~59세,2020. 3/4,8,8
논현2동,55~59세,2022. 3/4,6,5
논현2동,55~59세,2023. 3/4,7,3
논현2동,60~64세,2020. 3/4,6,6
논현2동,60~64세,2022. 3/4,3,6
논현2동,60~64세,2023. 3/4,2,5
논현2동,65~69세,2020. 3/4,2,2
논현2동,65~69세,2022. 3/4,1,2
논현2동,65~69세,2023. 3/4,4,2
논현2동,70~74세,2020. 3/4,1,1
논현2동,70~74세,2022. 3/4,2,1
논현2동,70~74세,2023. 3/4,3,2
논현2동,75~79세,2020. 3/4,0,0
논현2동,75~79세,2022. 3/4,0,0
논현2동,75~79세,2023. 3/4,0,0
논현2동,80~84세,2020. 3/4,0,0
논현2동,80~84세,2022. 3/4,0,0
논현2동,80~84세,2023. 3/4,0,0
논현2동,85~89세,2020. 3/4,0,0
논현2동,85~89세,2022. 3/4,0,0
논현2동,85~89세,2023. 3/4,0,0
논현2동,90~94세,2020. 3/4,0,0
논현2동,90~94세,2022. 3/4,0,0
논현2동,90~94세,2023. 3/4,0,0
논현2동,95~99세,2020. 3/4,0,0
논현2동,95~99세,2022. 3/4,0,0
논현2동,95~99세,2023. 3/4,0,0
논현2동,100세 이상,2020. 3/4,0,0
논현2동,100세 이상,2022. 3/4,0,0
논현2동,100세 이상,2023. 3/4,0,0
삼성1동,0~4세,2020. 3/4,4,4
삼성1동,0~4세,2022. 3/4,6,4
삼성1동,0~4세,2023. 3/4,4,1
삼성1동,5~9세,2020. 3/4,1,2
삼성1동,5~9세,2022. 3/4,5,6
삼성1동,5~9세,2023. 3/4,5,2
삼성1동,10~14세,2020. 3/4,2,0
삼성1동,10~14세,2022. 3/4,1,2
삼성1동,10~14세,2023. 3/4,2,4
삼성1동,15~19세,2020. 3/4,4,3
삼성1동,15~19세,2022. 3/4,10,0
삼성1동,15~19세,2023. 3/4,4,0
삼성1동,20~24세,2020. 3/4,6,4
삼성1동,20~24세,2022. 3/4,4,6
삼성1동,20~24세,2023. 3/4,5,3
삼성1동,25~29세,2020. 3/4,13,11
삼성1동,25~29세,2022. 3/4,15,13
삼성1동,25~29세,2023. 3/4,17,12
삼성1동,30~34세,2020. 3/4,27,16
삼성1동,30~34세,2022. 3/4,24,10
삼성1동,30~34세,2023. 3/4,24,9
삼성1동,35~39세,2020. 3/4,26,10
삼성1동,35~39세,2022. 3/4,27,16
삼성1동,35~39세,2023. 3/4,28,11
삼성1동,40~44세,2020. 3/4,25,4
삼성1동,40~44세,2022. 3/4,19,5
삼성1동,40~44세,2023. 3/4,22,13
삼성1동,45~49세,2020. 3/4,19,13
삼성1동,45~49세,2022. 3/4,20,11
삼성1동,45~49세,2023. 3/4,19,14
삼성1동,50~54세,2020. 3/4,10,4
삼성1동,50~54세,2022. 3/4,15,3
삼성1동,50~54세,2023. 3/4,11,9
삼성1동,55~59세,2020. 3/4,9,5
삼성1동,55~59세,2022. 3/4,7,5
삼성1동,55~59세,2023. 3/4,10,7
삼성1동,60~64세,2020. 3/4,5,1
삼성1동,60~64세,2022. 3/4,7,0
삼성1동,60~64세,2023. 3/4,5,2
삼성1동,65~69세,2020. 3/4,3,0
삼성1동,65~69세,2022. 3/4,2,1
삼성1동,65~69세,2023. 3/4,2,3
삼성1동,70~74세,2020. 3/4,1,3
삼성1동,70~74세,2022. 3/4,0,2
삼성1동,70~74세,2023. 3/4,0,2
삼성1동,75~79세,2020. 3/4,0,0
삼성1동,75~79세,2022. 3/4,0,1
삼성1동,75~79세,2023. 3/4,0,1
삼성1동,80~84세,2020. 3/4,0,0
삼성1동,80~84세,2022. 3/4,0,0
삼성1동,80~84세,2023. 3/4,0,0
삼성1동,85~89세,2020. 3/4,0,0
삼성1동,85~89세,2022. 3/4,0,0
삼성1동,85~89세,2023. 3/4,0,0
삼성1동,90~94세,2020. 3/4,0,0
삼성1동,90~94세,2022. 3/4,0,0
삼성1동,90~94세,2023. 3/4,0,0
삼성1동,95~99세,2020. 3/4,0,0
삼성1동,95~99세,2022. 3/4,0,0
삼성1동,95~99세,2023. 3/4,0,0
삼성1동,100세 이상,2020. 3/4,0,0
삼성1동,100세 이상,2022. 3/4,0,0
삼성1동,100세 이상,2023. 3/4,0,0
삼성2동,0~4세,2020. 3/4,1,2
삼성2동,0~4세,2022. 3/4,1,2
삼성2동,0~4세,2023. 3/4,0,0
삼성2동,5~9세,2020. 3/4,1,1
삼성2동,5~9세,2022. 3/4,1,1
삼성2동,5~9세,2023. 3/4,2,2
삼성2동,10~14세,2020. 3/4,1,2
삼성2동,10~14세,2022. 3/4,1,2
삼성2동,10~14세,2023. 3/4,0,1
삼성2동,15~19세,2020. 3/4,9,2
삼성2동,15~19세,2022. 3/4,5,7
삼성2동,15~19세,2023. 3/4,5,7
삼성2동,20~24세,2020. 3/4,9,10
삼성2동,20~24세,2022. 3/4,7,15
삼성2동,20~24세,2023. 3/4,2,16
삼성2동,25~29세,2020. 3/4,11,22
삼성2동,25~29세,2022. 3/4,18,23
삼성2동,25~29세,2023. 3/4,11,34
삼성2동,30~34세,2020. 3/4,17,19
삼성2동,30~34세,2022. 3/4,22,16
삼성2동,30~34세,2023. 3/4,25,22
삼성2동,35~39세,2020. 3/4,20,13
삼성2동,35~39세,2022. 3/4,26,16
삼성2동,35~39세,2023. 3/4,30,18
삼성2동,40~44세,2020. 3/4,23,10
삼성2동,40~44세,2022. 3/4,26,7
삼성2동,40~44세,2023. 3/4,20,7
삼성2동,45~49세,2020. 3/4,13,7
삼성2동,45~49세,2022. 3/4,13,4
삼성2동,45~49세,2023. 3/4,16,4
삼성2동,50~54세,2020. 3/4,13,6
삼성2동,50~54세,2022. 3/4,10,9
삼성2동,50~54세,2023. 3/4,11,8
삼성2동,55~59세,2020. 3/4,9,6
삼성2동,55~59세,2022. 3/4,7,6
삼성2동,55~59세,2023. 3/4,11,8
삼성2동,60~64세,2020. 3/4,6,4
삼성2동,60~64세,2022. 3/4,4,2
삼성2동,60~64세,2023. 3/4,5,1
삼성2동,65~69세,2020. 3/4,2,1
삼성2동,65~69세,2022. 3/4,2,4
삼성2동,65~69세,2023. 3/4,2,5
삼성2동,70~74세,2020. 3/4,1,1
삼성2동,70~74세,2022. 3/4,1,0
삼성2동,70~74세,2023. 3/4,2,2
삼성2동,75~79세,2020. 3/4,0,0
삼성2동,75~79세,2022. 3/4,2,1
삼성2동,75~79세,2023. 3/4,2,0
삼성2동,80~84세,2020. 3/4,0,0
삼성2동,80~84세,2022. 3/4,0,0
삼성2동,80~84세,2023. 3/4,0,0
삼성2동,85~89세,2020. 3/4,0,0
삼성2동,85~89세,2022. 3/4,0,0
삼성2동,85~89세,2023. 3/4,0,0
삼성2동,90~94세,2020. 3/4,0,0
삼성2동,90~94세,2022. 3/4,0,0
삼성2동,90~94세,2023. 3/4,0,0
삼성2동,95~99세,2020. 3/4,0,0
삼성2동,95~99세,2022. 3/4,0,0
삼성2동,95~99세,2023. 3/4,0,0
삼성2동,100세 이상,2020. 3/4,0,0
삼성2동,100세 이상,2022. 3/4,0,0
삼성2동,100세 이상,2023. 3/4,0,0
대치1동,0~4세,2020. 3/4,0,0
대치1동,0~4세,2022. 3/4,0,0
대치1동,0~4세,2023. 3/4,0,1
대치1동,5~9세,2020. 3/4,1,0
대치1동,5~9세,2022. 3/4,0,0
대치1동,5~9세,2023. 3/4,0,1
대치1동,10~14세,2020. 3/4,0,0
대치1동,10~14세,2022. 3/4,0,0
대치1동,10~14세,2023. 3/4,0,0
대치1동,15~19세,2020. 3/4,0,0
대치1동,15~19세,2022. 3/4,0,0
대치1동,15~19세,2023. 3/4,0,1
대치1동,20~24세,2020. 3/4,1,0
대치1동,20~24세,2022. 3/4,0,0
대치1동,20~24세,2023. 3/4,0,1
대치1동,25~29세,2020. 3/4,0,0
대치1동,25~29세,2022. 3/4,1,0
대치1동,25~29세,2023. 3/4,2,1
대치1동,30~34세,2020. 3/4,2,1
대치1동,30~34세,2022. 3/4,1,1
대치1동,30~34세,2023. 3/4,1,1
대치1동,35~39세,2020. 3/4,3,1
대치1동,35~39세,2022. 3/4,4,1
대치1동,35~39세,2023. 3/4,4,1
대치1동,40~44세,2020. 3/4,4,0
대치1동,40~44세,2022. 3/4,3,2
대치1동,40~44세,2023. 3/4,3,2
대치1동,45~49세,2020. 3/4,3,1
대치1동,45~49세,2022. 3/4,7,1
대치1동,45~49세,2023. 3/4,7,1
대치1동,50~54세,2020. 3/4,2,1
대치1동,50~54세,2022. 3/4,1,1
대치1동,50~54세,2023. 3/4,6,2
대치1동,55~59세,2020. 3/4,2,2
대치1동,55~59세,2022. 3/4,0,1
대치1동,55~59세,2023. 3/4,0,1
대치1동,60~64세,2020. 3/4,0,2
대치1동,60~64세,2022. 3/4,1,2
대치1동,60~64세,2023. 3/4,1,2
대치1동,65~69세,2020. 3/4,0,3
대치1동,65~69세,2022. 3/4,0,3
대치1동,65~69세,2023. 3/4,0,2
대치1동,70~74세,2020. 3/4,1,2
대치1동,70~74세,2022. 3/4,0,2
대치1동,70~74세,2023. 3/4,0,3
대치1동,75~79세,2020. 3/4,0,0
대치1동,75~79세,2022. 3/4,0,0
대치1동,75~79세,2023. 3/4,0,0
대치1동,80~84세,2020. 3/4,0,0
대치1동,80~84세,2022. 3/4,0,0
대치1동,80~84세,2023. 3/4,0,0
대치1동,85~89세,2020. 3/4,0,0
대치1동,85~89세,2022. 3/4,0,0
대치1동,85~89세,2023. 3/4,0,0
대치1동,90~94세,2020. 3/4,1,0
대치1동,90~94세,2022. 3/4,1,0
대치1동,90~94세,2023. 3/4,0,0
대치1동,95~99세,2020. 3/4,0,0
대치1동,95~99세,2022. 3/4,0,0
대치1동,95~99세,2023. 3/4,1,0
대치1동,100세 이상,2020. 3/4,0,0
대치1동,100세 이상,2022. 3/4,0,0
대치1동,100세 이상,2023. 3/4,0,0
대치4동,0~4세,2020. 3/4,3,2
대치4동,0~4세,2022. 3/4,1,2
대치4동,0~4세,2023. 3/4,2,5
대치4동,5~9세,2020. 3/4,2,0
대치4동,5~9세,2022. 3/4,3,0
대치4동,5~9세,2023. 3/4,3,0
대치4동,10~14세,2020. 3/4,0,2
대치4동,10~14세,2022. 3/4,2,2
대치4동,10~14세,2023. 3/4,0,1
대치4동,15~19세,2020. 3/4,3,1
대치4동,15~19세,2022. 3/4,2,0
대치4동,15~19세,2023. 3/4,2,0
대치4동,20~24세,2020. 3/4,6,21
대치4동,20~24세,2022. 3/4,4,25
대치4동,20~24세,2023. 3/4,2,18
대치4동,25~29세,2020. 3/4,20,33
대치4동,25~29세,2022. 3/4,13,60
대치4동,25~29세,2023. 3/4,17,56
대치4동,30~34세,2020. 3/4,26,20
대치4동,30~34세,2022. 3/4,24,30
대치4동,30~34세,2023. 3/4,19,34
대치4동,35~39세,2020. 3/4,19,18
대치4동,35~39세,2022. 3/4,14,21
대치4동,35~39세,2023. 3/4,19,22
대치4동,40~44세,2020. 3/4,19,14
대치4동,40~44세,2022. 3/4,12,8
대치4동,40~44세,2023. 3/4,14,8
대치4동,45~49세,2020. 3/4,11,14
대치4동,45~49세,2022. 3/4,6,14
대치4동,45~49세,2023. 3/4,6,11
대치4동,50~54세,2020. 3/4,7,6
대치4동,50~54세,2022. 3/4,7,8
대치4동,50~54세,2023. 3/4,6,13
대치4동,55~59세,2020. 3/4,10,4
대치4동,55~59세,2022. 3/4,6,4
대치4동,55~59세,2023. 3/4,6,3
대치4동,60~64세,2020. 3/4,7,6
대치4동,60~64세,2022. 3/4,6,7
대치4동,60~64세,2023. 3/4,5,4
대치4동,65~69세,2020. 3/4,0,2
대치4동,65~69세,2022. 3/4,2,1
대치4동,65~69세,2023. 3/4,2,2
대치4동,70~74세,2020. 3/4,0,1
대치4동,70~74세,2022. 3/4,0,0
대치4동,70~74세,2023. 3/4,0,1
대치4동,75~79세,2020. 3/4,0,0
대치4동,75~79세,2022. 3/4,0,0
대치4동,75~79세,2023. 3/4,0,0
대치4동,80~84세,2020. 3/4,0,0
대치4동,80~84세,2022. 3/4,0,0
대치4동,80~84세,2023. 3/4,0,0
대치4동,85~89세,2020. 3/4,0,0
대치4동,85~89세,2022. 3/4,0,0
대치4동,85~89세,2023. 3/4,0,0
대치4동,90~94세,2020. 3/4,0,0
대치4동,90~94세,2022. 3/4,0,0
대치4동,90~94세,2023. 3/4,0,0
대치4동,95~99세,2020. 3/4,0,0
대치4동,95~99세,2022. 3/4,0,0
대치4동,95~99세,2023. 3/4,0,0
대치4동,100세 이상,2020. 3/4,0,0
대치4동,100세 이상,2022. 3/4,0,0
대치4동,100세 이상,2023. 3/4,0,0
역삼1동,0~4세,2020. 3/4,5,3
역삼1동,0~4세,2022. 3/4,4,2
역삼1동,0~4세,2023. 3/4,4,2
역삼1동,5~9세,2020. 3/4,3,5
역삼1동,5~9세,2022. 3/4,5,2
역삼1동,5~9세,2023. 3/4,1,1
역삼1동,10~14세,2020. 3/4,3,5
역삼1동,10~14세,2022. 3/4,4,6
역삼1동,10~14세,2023. 3/4,5,6
역삼1동,15~19세,2020. 3/4,3,16
역삼1동,15~19세,2022. 3/4,1,11
역삼1동,15~19세,2023. 3/4,12,11
역삼1동,20~24세,2020. 3/4,27,89
역삼1동,20~24세,2022. 3/4,46,104
역삼1동,20~24세,2023. 3/4,64,119
역삼1동,25~29세,2020. 3/4,80,148
역삼1동,25~29세,2022. 3/4,84,180
역삼1동,25~29세,2023. 3/4,85,208
역삼1동,30~34세,2020. 3/4,101,109
역삼1동,30~34세,2022. 3/4,99,131
역삼1동,30~34세,2023. 3/4,89,150
역삼1동,35~39세,2020. 3/4,75,46
역삼1동,35~39세,2022. 3/4,66,51
역삼1동,35~39세,2023. 3/4,89,55
역삼1동,40~44세,2020. 3/4,38,39
역삼1동,40~44세,2022. 3/4,42,43
역삼1동,40~44세,2023. 3/4,51,35
역삼1동,45~49세,2020. 3/4,30,16
역삼1동,45~49세,2022. 3/4,20,20
역삼1동,45~49세,2023. 3/4,26,18
역삼1동,50~54세,2020. 3/4,30,15
역삼1동,50~54세,2022. 3/4,20,21
역삼1동,50~54세,2023. 3/4,31,21
역삼1동,55~59세,2020. 3/4,20,14
역삼1동,55~59세,2022. 3/4,26,15
역삼1동,55~59세,2023. 3/4,21,14
역삼1동,60~64세,2020. 3/4,3,4
역삼1동,60~64세,2022. 3/4,7,6
역삼1동,60~64세,2023. 3/4,11,7
역삼1동,65~69세,2020. 3/4,4,11
역삼1동,65~69세,2022. 3/4,3,8
역삼1동,65~69세,2023. 3/4,4,8
역삼1동,70~74세,2020. 3/4,1,0
역삼1동,70~74세,2022. 3/4,3,1
역삼1동,70~74세,2023. 3/4,4,0
역삼1동,75~79세,2020. 3/4,1,2
역삼1동,75~79세,2022. 3/4,1,1
역삼1동,75~79세,2023. 3/4,1,1
역삼1동,80~84세,2020. 3/4,1,1
역삼1동,80~84세,2022. 3/4,1,1
역삼1동,80~84세,2023. 3/4,1,0
역삼1동,85~89세,2020. 3/4,0,0
역삼1동,85~89세,2022. 3/4,1,0
역삼1동,85~89세,2023. 3/4,1,1
역삼1동,90~94세,2020. 3/4,0,0
역삼1동,90~94세,2022. 3/4,0,0
역삼1동,90~94세,2023. 3/4,0,0
역삼1동,95~99세,2020. 3/4,0,0
역삼1동,95~99세,2022. 3/4,0,0
역삼1동,95~99세,2023. 3/4,0,0
역삼1동,100세 이상,2020. 3/4,0,0
역삼1동,100세 이상,2022. 3/4,0,0
역삼1동,100세 이상,2023. 3/4,0,0
역삼2동,0~4세,2020. 3/4,3,2
역삼2동,0~4세,2022. 3/4,3,1
역삼2동,0~4세,2023. 3/4,1,2
역삼2동,5~9세,2020. 3/4,5,1
역삼2동,5~9세,2022. 3/4,4,3
역삼2동,5~9세,2023. 3/4,4,2
역삼2동,10~14세,2020. 3/4,3,1
역삼2동,10~14세,2022. 3/4,1,1
역삼2동,10~14세,2023. 3/4,2,1
역삼2동,15~19세,2020. 3/4,1,4
역삼2동,15~19세,2022. 3/4,3,4
역삼2동,15~19세,2023. 3/4,0,4
역삼2동,20~24세,2020. 3/4,6,14
역삼2동,20~24세,2022. 3/4,10,18
역삼2동,20~24세,2023. 3/4,14,20
역삼2동,25~29세,2020. 3/4,31,51
역삼2동,25~29세,2022. 3/4,26,57
역삼2동,25~29세,2023. 3/4,27,58
역삼2동,30~34세,2020. 3/4,20,34
역삼2동,30~34세,2022. 3/4,22,32
역삼2동,30~34세,2023. 3/4,25,41
역삼2동,35~39세,2020. 3/4,20,19
역삼2동,35~39세,2022. 3/4,21,25
역삼2동,35~39세,2023. 3/4,23,23
역삼2동,40~44세,2020. 3/4,11,11
역삼2동,40~44세,2022. 3/4,20,11
역삼2동,40~44세,2023. 3/4,16,13
역삼2동,45~49세,2020. 3/4,18,13
역삼2동,45~49세,2022. 3/4,14,9
역삼2동,45~49세,2023. 3/4,16,7
역삼2동,50~54세,2020. 3/4,10,8
역삼2동,50~54세,2022. 3/4,8,13
역삼2동,50~54세,2023. 3/4,9,10
역삼2동,55~59세,2020. 3/4,16,3
역삼2동,55~59세,2022. 3/4,12,5
역삼2동,55~59세,2023. 3/4,12,8
역삼2동,60~64세,2020. 3/4,5,4
역삼2동,60~64세,2022. 3/4,4,0
역삼2동,60~64세,2023. 3/4,5,0
역삼2동,65~69세,2020. 3/4,2,1
역삼2동,65~69세,2022. 3/4,5,0
역삼2동,65~69세,2023. 3/4,4,1
역삼2동,70~74세,2020. 3/4,1,1
역삼2동,70~74세,2022. 3/4,0,0
역삼2동,70~74세,2023. 3/4,1,0
역삼2동,75~79세,2020. 3/4,1,1
역삼2동,75~79세,2022. 3/4,0,0
역삼2동,75~79세,2023. 3/4,1,0
역삼2동,80~84세,2020. 3/4,1,0
역삼2동,80~84세,2022. 3/4,0,0
역삼2동,80~84세,2023. 3/4,0,0
역삼2동,85~89세,2020. 3/4,0,0
역삼2동,85~89세,2022. 3/4,0,0
역삼2동,85~89세,2023. 3/4,0,0
역삼2동,90~94세,2020. 3/4,0,0
역삼2동,90~94세,2022. 3/4,0,0
역삼2동,90~94세,2023. 3/4,0,0
역삼2동,95~99세,2020. 3/4,0,0
역삼2동,95~99세,2022. 3/4,0,0
역삼2동,95~99세,2023. 3/4,0,0
역삼2동,100세 이상,2020. 3/4,0,0
역삼2동,100세 이상,2022. 3/4,0,0
역삼2동,100세 이상,2023. 3/4,0,0
도곡1동,0~4세,2020. 3/4,2,1
도곡1동,0~4세,2022. 3/4,1,0
도곡1동,0~4세,2023. 3/4,0,0
도곡1동,5~9세,2020. 3/4,2,1
도곡1동,5~9세,2022. 3/4,0,2
도곡1동,5~9세,2023. 3/4,0,0
도곡1동,10~14세,2020. 3/4,2,2
도곡1동,10~14세,2022. 3/4,2,0
도곡1동,10~14세,2023. 3/4,0,0
도곡1동,15~19세,2020. 3/4,0,4
도곡1동,15~19세,2022. 3/4,2,1
도곡1동,15~19세,2023. 3/4,0,0
도곡1동,20~24세,2020. 3/4,8,0
도곡1동,20~24세,2022. 3/4,2,12
도곡1동,20~24세,2023. 3/4,6,13
도곡1동,25~29세,2020. 3/4,12,13
도곡1동,25~29세,2022. 3/4,11,14
도곡1동,25~29세,2023. 3/4,5,14
도곡1동,30~34세,2020. 3/4,8,13
도곡1동,30~34세,2022. 3/4,9,14
도곡1동,30~34세,2023. 3/4,13,8
도곡1동,35~39세,2020. 3/4,7,11
도곡1동,35~39세,2022. 3/4,12,7
도곡1동,35~39세,2023. 3/4,10,10
도곡1동,40~44세,2020. 3/4,9,5
도곡1동,40~44세,2022. 3/4,4,3
도곡1동,40~44세,2023. 3/4,5,5
도곡1동,45~49세,2020. 3/4,9,4
도곡1동,45~49세,2022. 3/4,6,4
도곡1동,45~49세,2023. 3/4,9,2
도곡1동,50~54세,2020. 3/4,5,3
도곡1동,50~54세,2022. 3/4,8,8
도곡1동,50~54세,2023. 3/4,4,4
도곡1동,55~59세,2020. 3/4,7,3
도곡1동,55~59세,2022. 3/4,4,4
도곡1동,55~59세,2023. 3/4,8,5
도곡1동,60~64세,2020. 3/4,4,4
도곡1동,60~64세,2022. 3/4,3,3
도곡1동,60~64세,2023. 3/4,2,2
도곡1동,65~69세,2020. 3/4,4,1
도곡1동,65~69세,2022. 3/4,2,1
도곡1동,65~69세,2023. 3/4,1,1
도곡1동,70~74세,2020. 3/4,1,1
도곡1동,70~74세,2022. 3/4,3,0
도곡1동,70~74세,2023. 3/4,2,0
도곡1동,75~79세,2020. 3/4,0,2
도곡1동,75~79세,2022. 3/4,0,3
도곡1동,75~79세,2023. 3/4,1,2
도곡1동,80~84세,2020. 3/4,1,0
도곡1동,80~84세,2022. 3/4,0,0
도곡1동,80~84세,2023. 3/4,0,0
도곡1동,85~89세,2020. 3/4,0,0
도곡1동,85~89세,2022. 3/4,0,0
도곡1동,85~89세,2023. 3/4,0,0
도곡1동,90~94세,2020. 3/4,0,0
도곡1동,90~94세,2022. 3/4,0,0
도곡1동,90~94세,2023. 3/4,0,0
도곡1동,95~99세,2020. 3/4,0,0
도곡1동,95~99세,2022. 3/4,0,0
도곡1동,95~99세,2023. 3/4,0,0
도곡1동,100세 이상,2020. 3/4,0,0
도곡1동,100세 이상,2022. 3/4,0,0
도곡1동,100세 이상,2023. 3/4,0,0
도곡2동,0~4세,2020. 3/4,0,1
도곡2동,0~4세,2022. 3/4,0,0
도곡2동,0~4세,2023. 3/4,0,0
도곡2동,5~9세,2020. 3/4,0,0
도곡2동,5~9세,2022. 3/4,0,0
도곡2동,5~9세,2023. 3/4,0,0
도곡2동,10~14세,2020. 3/4,0,1
도곡2동,10~14세,2022. 3/4,0,0
도곡2동,10~14세,2023. 3/4,0,2
도곡2동,15~19세,2020. 3/4,0,0
도곡2동,15~19세,2022. 3/4,0,1
도곡2동,15~19세,2023. 3/4,0,1
도곡2동,20~24세,2020. 3/4,0,3
도곡2동,20~24세,2022. 3/4,0,9
도곡2동,20~24세,2023. 3/4,1,3
도곡2동,25~29세,2020. 3/4,7,7
도곡2동,25~29세,2022. 3/4,2,5
도곡2동,25~29세,2023. 3/4,4,3
도곡2동,30~34세,2020. 3/4,13,5
도곡2동,30~34세,2022. 3/4,9,1
도곡2동,30~34세,2023. 3/4,8,2
도곡2동,35~39세,2020. 3/4,11,6
도곡2동,35~39세,2022. 3/4,11,4
도곡2동,35~39세,2023. 3/4,12,4
도곡2동,40~44세,2020. 3/4,8,4
도곡2동,40~44세,2022. 3/4,6,7
도곡2동,40~44세,2023. 3/4,7,5
도곡2동,45~49세,2020. 3/4,9,5
도곡2동,45~49세,2022. 3/4,8,1
도곡2동,45~49세,2023. 3/4,9,4
도곡2동,50~54세,2020. 3/4,8,2
도곡2동,50~54세,2022. 3/4,4,3
도곡2동,50~54세,2023. 3/4,3,5
도곡2동,55~59세,2020. 3/4,3,4
도곡2동,55~59세,2022. 3/4,3,1
도곡2동,55~59세,2023. 3/4,4,0
도곡2동,60~64세,2020. 3/4,3,2
도곡2동,60~64세,2022. 3/4,1,0
도곡2동,60~64세,2023. 3/4,2,2
도곡2동,65~69세,2020. 3/4,2,1
도곡2동,65~69세,2022. 3/4,0,3
도곡2동,65~69세,2023. 3/4,0,2
도곡2동,70~74세,2020. 3/4,1,1
도곡2동,70~74세,2022. 3/4,3,1
도곡2동,70~74세,2023. 3/4,1,1
도곡2동,75~79세,2020. 3/4,1,1
도곡2동,75~79세,2022. 3/4,1,1
도곡2동,75~79세,2023. 3/4,1,1
도곡2동,80~84세,2020. 3/4,2,0
도곡2동,80~84세,2022. 3/4,1,0
도곡2동,80~84세,2023. 3/4,0,0
도곡2동,85~89세,2020. 3/4,0,0
도곡2동,85~89세,2022. 3/4,1,0
도곡2동,85~89세,2023. 3/4,2,0
도곡2동,90~94세,2020. 3/4,0,0
도곡2동,90~94세,2022. 3/4,0,0
도곡2동,90~94세,2023. 3/4,0,0
도곡2동,95~99세,2020. 3/4,0,0
도곡2동,95~99세,2022. 3/4,0,0
도곡2동,95~99세,2023. 3/4,0,0
도곡2동,100세 이상,2020. 3/4,0,0
도곡2동,100세 이상,2022. 3/4,0,0
도곡2동,100세 이상,2023. 3/4,0,0
개포1동,0~4세,2020. 3/4,0,0
개포1동,0~4세,2022. 3/4,0,0
개포1동,0~4세,2023. 3/4,0,0
개포1동,5~9세,2020. 3/4,0,0
개포1동,5~9세,2022. 3/4,0,0
개포1동,5~9세,2023. 3/4,1,0
개포1동,10~14세,2020. 3/4,0,0
개포1동,10~14세,2022. 3/4,0,0
개포1동,10~14세,2023. 3/4,0,0
개포1동,15~19세,2020. 3/4,0,0
개포1동,15~19세,2022. 3/4,0,0
개포1동,15~19세,2023. 3/4,0,0
개포1동,20~24세,2020. 3/4,0,2
개포1동,20~24세,2022. 3/4,0,0
개포1동,20~24세,2023. 3/4,0,0
개포1동,25~29세,2020. 3/4,3,2
개포1동,25~29세,2022. 3/4,1,1
개포1동,25~29세,2023. 3/4,1,0
개포1동,30~34세,2020. 3/4,2,0
개포1동,30~34세,2022. 3/4,2,0
개포1동,30~34세,2023. 3/4,1,1
개포1동,35~39세,2020. 3/4,0,0
개포1동,35~39세,2022. 3/4,3,1
개포1동,35~39세,2023. 3/4,2,1
개포1동,40~44세,2020. 3/4,0,1
개포1동,40~44세,2022. 3/4,0,1
개포1동,40~44세,2023. 3/4,0,1
개포1동,45~49세,2020. 3/4,3,6
개포1동,45~49세,2022. 3/4,1,3
개포1동,45~49세,2023. 3/4,1,1
개포1동,50~54세,2020. 3/4,1,1
개포1동,50~54세,2022. 3/4,3,4
개포1동,50~54세,2023. 3/4,0,4
개포1동,55~59세,2020. 3/4,0,1
개포1동,55~59세,2022. 3/4,0,0
개포1동,55~59세,2023. 3/4,1,1
개포1동,60~64세,2020. 3/4,1,1
개포1동,60~64세,2022. 3/4,0,1
개포1동,60~64세,2023. 3/4,0,0
개포1동,65~69세,2020. 3/4,0,0
개포1동,65~69세,2022. 3/4,0,0
개포1동,65~69세,2023. 3/4,0,0
개포1동,70~74세,2020. 3/4,0,0
개포1동,70~74세,2022. 3/4,0,0
개포1동,70~74세,2023. 3/4,0,0
개포1동,75~79세,2020. 3/4,0,0
개포1동,75~79세,2022. 3/4,0,0
개포1동,75~79세,2023. 3/4,0,0
개포1동,80~84세,2020. 3/4,0,0
개포1동,80~84세,2022. 3/4,0,0
개포1동,80~84세,2023. 3/4,0,0
개포1동,85~89세,2020. 3/4,0,0
개포1동,85~89세,2022. 3/4,0,0
개포1동,85~89세,2023. 3/4,0,0
개포1동,90~94세,2020. 3/4,0,0
개포1동,90~94세,2022. 3/4,0,0
개포1동,90~94세,2023. 3/4,0,0
개포1동,95~99세,2020. 3/4,0,0
개포1동,95~99세,2022. 3/4,0,0
개포1동,95~99세,2023. 3/4,0,0
개포1동,100세 이상,2020. 3/4,0,1
개포1동,100세 이상,2022. 3/4,0,1
개포1동,100세 이상,2023. 3/4,0,1
개포4동,0~4세,2020. 3/4,2,5
개포4동,0~4세,2022. 3/4,3,5
